,"CEVA SGLT2i, Dog 15, 2/2/2022, DOS2, Feces_183      ","CEVA SGLT2i, Dog 15, 2/22/2022 , Feces_201          ","CEVA SGLT2i, Dog 16, 2/2/2022, DOS2, Feces_184      ","CEVA SGLT2i, Dog 16, 2/22/2022 , Feces_202          ","CEVA SGLT2i, Dog 25, 2/2/2022, DOS2, Feces_193      ","CEVA SGLT2i, Dog 25, 2/22/2022 , Feces_211          ","CEVA SGLT2i, Dog 26, 2/2/2022, DOS2, Feces_194      ","CEVA SGLT2i, Dog 26, 2/22/2022 , Feces_212          ","CEVA SGLT2i, Dog 27, 2/2/2022, DOS2, Feces_195      ","CEVA SGLT2i, Dog 28, 2/2/2022, DOS2, Feces_196      ","CEVA SGLT2i, Dog 28, 2/22/2022 , Feces_214          ","CEVA SGLT2i, Dog 13, 2/2/2022, DOS2, Feces_181      ","CEVA SGLT2i, Dog 13, 2/22/2022 , Feces_199          ","CEVA SGLT2i, Dog 14, 2/2/2022, DOS2, Feces_182      ","CEVA SGLT2i, Dog 14, 2/22/2022 , Feces_200          ","CEVA SGLT2i, Dog 19, 2/2/2022, DOS2, Feces_187      ","CEVA SGLT2i, Dog 19, 2/22/2022 , Feces_205          ","CEVA SGLT2i, Dog 20, 2/2/2022, DOS2, Feces_188      ","CEVA SGLT2i, Dog 20, 2/22/2022 , Feces_206          ","CEVA SGLT2i, Dog 21, 2/22/2022 , Feces_207          ","CEVA SGLT2i, Dog 22, 2/2/2022, DOS2, Feces_190      ","CEVA SGLT2i, Dog 22, 2/22/2022 , Feces_208          ","CEVA SGLT2i, Dog 11, 11/18/2021, baseline, Feces_143","CEVA SGLT2i, Dog 12, 11/18/2021, baseline, Feces_144","CEVA SGLT2i, Dog 13, 11/18/2021, baseline, Feces_145","CEVA SGLT2i, Dog 14, 11/18/2021, baseline, Feces_146","CEVA SGLT2i, Dog 16, 11/18/2021, baseline, Feces_148","CEVA SGLT2i, Dog 17, 11/18/2021, baseline, Feces_149","CEVA SGLT2i, Dog 18, 11/18/2021, baseline, Feces_150","CEVA SGLT2i, Dog 19, 11/18/2021, baseline, Feces_151","CEVA SGLT2i, Dog 20, 11/18/2021, baseline, Feces_152","CEVA SGLT2i, Dog 21, 11/18/2021, baseline, Feces_153","CEVA SGLT2i, Dog 22, 11/18/2021, baseline, Feces_154","CEVA SGLT2i, Dog 23, 11/18/2021, baseline, Feces_155","CEVA SGLT2i, Dog 24, 11/18/2021, baseline, Feces_156","CEVA SGLT2i, Dog 25, 11/18/2021, baseline, Feces_157","CEVA SGLT2i, Dog 26, 11/18/2021, baseline, Feces_158","CEVA SGLT2i, Dog 27, 11/18/2021, baseline, Feces_159","CEVA SGLT2i, Dog 28, 11/18/2021, baseline, Feces_160","CEVA SGLT2i, Dog 11, 1/18/2022, BAS2, Feces_161     ","CEVA SGLT2i, Dog 12, 1/18/2022, BAS2, Feces_162     ","CEVA SGLT2i, Dog 13, 1/18/2022, BAS2, Feces_163     ","CEVA SGLT2i, Dog 15, 1/18/2022, BAS2, Feces_165     ","CEVA SGLT2i, Dog 16, 1/18/2022, BAS2, Feces_166     ","CEVA SGLT2i, Dog 17, 1/18/2022, BAS2, Feces_167     ","CEVA SGLT2i, Dog 18, 1/18/2022, BAS2, Feces_168     ","CEVA SGLT2i, Dog 19, 1/18/2022, BAS2, Feces_169     ","CEVA SGLT2i, Dog 20, 1/18/2022, BAS2, Feces_170     ","CEVA SGLT2i, Dog 21, 1/18/2022, BAS2, Feces_171     ","CEVA SGLT2i, Dog 22, 1/18/2022, BAS2, Feces_172     ","CEVA SGLT2i, Dog 23, 1/18/2022, BAS2, Feces_173     ","CEVA SGLT2i, Dog 24, 1/18/2022, BAS2, Feces_174     ","CEVA SGLT2i, Dog 25, 1/18/2022, BAS2, Feces_175     ","CEVA SGLT2i, Dog 26, 1/18/2022, BAS2, Feces_176     ","CEVA SGLT2i, Dog 27, 1/18/2022, BAS2, Feces_177     ","CEVA SGLT2i, Dog 28, 1/18/2022, BAS2, Feces_178     "
['xanthurenic acid'],1.1802587281352546e-05,9.023682213096942e-06,9.151637458909181e-06,1.8294788268172173e-05,5.296322064759657e-06,1.0220293293872433e-05,9.754500728362526e-06,8.895259345323886e-06,8.258361024514823e-06,7.725231223193448e-06,9.483571873475543e-06,7.107667358105045e-06,6.312451913330247e-06,3.118000114103214e-06,1.754183312764744e-05,8.712240145948978e-06,1.4619506037476774e-05,1.03818078656005e-05,1.9030413983170744e-05,9.659322025832995e-06,6.14469096861631e-06,7.220819641045851e-06,1.3097007082567365e-05,3.5346249062467865e-05,2.5508140784480848e-05,9.2496545784362e-06,1.4846241539556707e-05,1.3172285842809878e-05,1.2169798013773011e-05,1.5127183292241197e-05,1.560468615517868e-05,1.7569466421619346e-05,1.7171478001689038e-05,1.908608445519262e-05,8.883752957287817e-06,2.041258325099736e-05,2.3516238625946964e-05,8.527480783564646e-06,1.8732869843663555e-05,2.1843124180204667e-05,7.361484901853465e-06,1.1809467767346196e-05,1.0482317175901285e-05,3.9884018646528165e-06,9.895820430970237e-06,8.575344271130699e-06,7.688876817700987e-06,6.201213810708396e-06,2.5846302046966248e-05,1.909405641009112e-05,9.634128771489251e-06,7.04425157749515e-06,2.524886055469239e-05,7.965336596883964e-06,1.6166376222652388e-05,1.1317093530458996e-05
['xanthine'],6.452081047139392e-05,8.765862721294172e-06,0.0002241706923187171,9.885748817554918e-05,0.00019180252048808187,1.7840687416496618e-05,0.0004945445546264505,2.8542179986300124e-05,0.00075030457577783,0.0008833099609974143,8.721499133642687e-05,0.0005528685558931077,6.641045300599492e-05,0.0006286667730060605,9.012012848516506e-05,9.554742489733055e-05,8.851446382690484e-05,3.725236940009591e-05,3.06942161018883e-05,3.2314822777332196e-05,0.00016448865054449814,8.395194703545616e-05,0.00026778849072595285,6.011574329038652e-05,4.177291347981184e-05,0.00018680280659493978,0.0007131405146544958,0.0002669650298676353,4.127148891627369e-05,0.00024464950756587615,0.0012432345252102357,0.0005810100777050357,0.0001522946560864087,0.000698259547398869,0.0004830166355091657,0.0011059501793840806,0.00021948489384217165,0.0007176806241064406,0.001416732116317269,4.0148900315032056e-05,1.966055114031596e-05,3.8601096135056965e-05,4.312237797565895e-05,0.0011345612001961223,1.5210242514269068e-05,0.00010220410314980262,0.00023553069598712616,2.747614734590797e-05,0.00011800877381970115,4.029021077358677e-05,5.7302122432162154e-05,0.0002902399370203656,6.48989230553945e-05,0.00021577211803559004,4.789071665957777e-05,2.5040183323299037e-05
['xanthine'],6.452081047139392e-05,8.765862721294172e-06,0.0002241706923187171,9.885748817554918e-05,0.00019180252048808187,1.7840687416496618e-05,0.0004945445546264505,2.8542179986300124e-05,0.00075030457577783,0.0008833099609974143,8.721499133642687e-05,0.0005528685558931077,6.641045300599492e-05,0.0006286667730060605,9.012012848516506e-05,9.554742489733055e-05,8.851446382690484e-05,3.725236940009591e-05,3.06942161018883e-05,3.2314822777332196e-05,0.00016448865054449814,8.395194703545616e-05,0.00026778849072595285,6.011574329038652e-05,4.177291347981184e-05,0.00018680280659493978,0.0007131405146544958,0.0002669650298676353,4.127148891627369e-05,0.00024464950756587615,0.0012432345252102357,0.0005810100777050357,0.0001522946560864087,0.000698259547398869,0.0004830166355091657,0.0011059501793840806,0.00021948489384217165,0.0007176806241064406,0.001416732116317269,4.0148900315032056e-05,1.966055114031596e-05,3.8601096135056965e-05,4.312237797565895e-05,0.0011345612001961223,1.5210242514269068e-05,0.00010220410314980262,0.00023553069598712616,2.747614734590797e-05,0.00011800877381970115,4.029021077358677e-05,5.7302122432162154e-05,0.0002902399370203656,6.48989230553945e-05,0.00021577211803559004,4.789071665957777e-05,2.5040183323299037e-05
['vanillic acid'],1.2303303105409928e-05,1.9766161038212347e-05,2.9498481906386874e-05,2.600649273995775e-05,1.5226925936184014e-05,7.225926662158931e-05,2.2185014930877605e-05,8.067613475802447e-05,3.3682978111223384e-05,2.15955327375635e-05,0.00013649569517895155,2.3212382004950656e-05,0.00011016525667921553,5.5441939528897776e-05,5.403882243114141e-05,6.347489249191399e-05,1.9492674716635697e-05,3.498407524458656e-05,4.56028353513769e-05,7.314741134108077e-05,7.79903084478224e-05,4.173792451857272e-05,0.00015180996259856386,3.4080654466880774e-05,1.4131687751681027e-05,3.3077569090277285e-05,4.66224076417658e-05,1.4680562847711772e-05,2.1769576571221286e-05,4.8929901513175226e-05,2.1846560617250153e-05,4.096642913159758e-05,4.773262039755226e-05,0.00016295957702208952,0.00013545227823639965,0.00021800280796569545,7.75857721333326e-05,9.929124176725271e-05,5.21508034843699e-05,2.0605052364322622e-05,6.813862244520464e-05,5.0851215684766825e-05,0.00010499361594073483,3.2834750234583656e-05,3.115350876416556e-05,1.3038023432637491e-05,2.6283405448263578e-05,3.434518418238496e-05,5.0587334598503014e-05,8.566049160123448e-05,3.3007362921450126e-05,7.882852955768382e-06,1.0847658608682656e-05,4.478289242248095e-05,5.832063680322447e-05,4.241682299605104e-05
['vanillic acid'],1.2303303105409928e-05,1.9766161038212347e-05,2.9498481906386874e-05,2.600649273995775e-05,1.5226925936184014e-05,7.225926662158931e-05,2.2185014930877605e-05,8.067613475802447e-05,3.3682978111223384e-05,2.15955327375635e-05,0.00013649569517895155,2.3212382004950656e-05,0.00011016525667921553,5.5441939528897776e-05,5.403882243114141e-05,6.347489249191399e-05,1.9492674716635697e-05,3.498407524458656e-05,4.56028353513769e-05,7.314741134108077e-05,7.79903084478224e-05,4.173792451857272e-05,0.00015180996259856386,3.4080654466880774e-05,1.4131687751681027e-05,3.3077569090277285e-05,4.66224076417658e-05,1.4680562847711772e-05,2.1769576571221286e-05,4.8929901513175226e-05,2.1846560617250153e-05,4.096642913159758e-05,4.773262039755226e-05,0.00016295957702208952,0.00013545227823639965,0.00021800280796569545,7.75857721333326e-05,9.929124176725271e-05,5.21508034843699e-05,2.0605052364322622e-05,6.813862244520464e-05,5.0851215684766825e-05,0.00010499361594073483,3.2834750234583656e-05,3.115350876416556e-05,1.3038023432637491e-05,2.6283405448263578e-05,3.434518418238496e-05,5.0587334598503014e-05,8.566049160123448e-05,3.3007362921450126e-05,7.882852955768382e-06,1.0847658608682656e-05,4.478289242248095e-05,5.832063680322447e-05,4.241682299605104e-05
['valine'],0.014381202244416049,0.020965709193740037,0.005110167736035948,0.007006575749072845,0.022739475053506403,0.01411736284818244,0.012301288648618099,0.00528633660380409,0.017851328864935227,0.029094274227167868,0.024994292371540272,0.026420099274805327,0.013070320810298358,0.02545554780654577,0.0076252103916336295,0.005599289724569517,0.019059228513391237,0.00709531136051616,0.01800329781464127,0.03135011994300673,0.01911046158093277,0.007314610946713062,0.018394540519681545,0.014512211629141217,0.01258111275472614,0.02270639389420569,0.01398715639315955,0.011105845794293955,0.010139860587314165,0.019543293659154547,0.007592046983580433,0.01577538036281369,0.018603661035972767,0.01874997527300711,0.013078381614862042,0.022428683962528978,0.03047027543295616,0.02558518682726796,0.02349723169556054,0.015981119433106584,0.0047780525723335,0.009526539013276525,0.006063807431031742,0.04537317265467128,0.006078599327690421,0.004000048088430588,0.003097283572779407,0.02782780387061983,0.01516914365892624,0.005060538060577224,0.0062208826102998025,0.003246058215020027,0.017615662437517124,0.02313213401101072,0.0072108991233125405,0.00396918094514728
['valine'],0.014381202244416049,0.020965709193740037,0.005110167736035948,0.007006575749072845,0.022739475053506403,0.01411736284818244,0.012301288648618099,0.00528633660380409,0.017851328864935227,0.029094274227167868,0.024994292371540272,0.026420099274805327,0.013070320810298358,0.02545554780654577,0.0076252103916336295,0.005599289724569517,0.019059228513391237,0.00709531136051616,0.01800329781464127,0.03135011994300673,0.01911046158093277,0.007314610946713062,0.018394540519681545,0.014512211629141217,0.01258111275472614,0.02270639389420569,0.01398715639315955,0.011105845794293955,0.010139860587314165,0.019543293659154547,0.007592046983580433,0.01577538036281369,0.018603661035972767,0.01874997527300711,0.013078381614862042,0.022428683962528978,0.03047027543295616,0.02558518682726796,0.02349723169556054,0.015981119433106584,0.0047780525723335,0.009526539013276525,0.006063807431031742,0.04537317265467128,0.006078599327690421,0.004000048088430588,0.003097283572779407,0.02782780387061983,0.01516914365892624,0.005060538060577224,0.0062208826102998025,0.003246058215020027,0.017615662437517124,0.02313213401101072,0.0072108991233125405,0.00396918094514728
['urocanic acid'],2.753937032315594e-05,6.548615091790352e-05,1.1461759535915381e-05,5.0290157885154896e-05,1.1727570286253526e-05,2.2054317107829987e-05,1.6487695921391528e-05,1.670761755295617e-05,3.191995721834943e-05,5.328653809634571e-05,5.7494154482945474e-05,2.7261053284883906e-05,5.6293235555862886e-05,8.866812824481014e-06,2.510726826800724e-05,1.0722757102706435e-05,6.0781703889145856e-05,7.939029544282736e-06,4.577823087195912e-05,1.8616147904332678e-05,1.0209640378624023e-05,6.792331442566207e-05,2.6935354188676278e-05,2.3684698860272582e-05,1.57315014594185e-05,1.156206822304525e-05,2.3354613883864058e-05,1.3876148445097429e-05,1.3454807741935379e-05,2.2410641914431404e-05,3.120937231035736e-05,1.6786668412735315e-05,4.262206146847814e-05,5.305284492629813e-05,1.0680467038537038e-05,2.730630654190436e-05,4.64980172831224e-05,2.2739948756172387e-05,5.139772328964976e-05,7.428430895292275e-06,1.0324033703818883e-05,2.4147717673528788e-05,2.6504070257766665e-05,5.333328074826441e-05,1.1545123836131943e-05,1.6713170977407793e-05,8.826516755013888e-05,1.5836946039655287e-05,3.0097338567848853e-05,2.8378322370961114e-05,3.61070391348858e-05,6.767513122664983e-05,3.5535433373270766e-05,5.5580348698256996e-05,3.1724340436925385e-05,2.0049968853175385e-05
['urocanic acid'],2.753937032315594e-05,6.548615091790352e-05,1.1461759535915381e-05,5.0290157885154896e-05,1.1727570286253526e-05,2.2054317107829987e-05,1.6487695921391528e-05,1.670761755295617e-05,3.191995721834943e-05,5.328653809634571e-05,5.7494154482945474e-05,2.7261053284883906e-05,5.6293235555862886e-05,8.866812824481014e-06,2.510726826800724e-05,1.0722757102706435e-05,6.0781703889145856e-05,7.939029544282736e-06,4.577823087195912e-05,1.8616147904332678e-05,1.0209640378624023e-05,6.792331442566207e-05,2.6935354188676278e-05,2.3684698860272582e-05,1.57315014594185e-05,1.156206822304525e-05,2.3354613883864058e-05,1.3876148445097429e-05,1.3454807741935379e-05,2.2410641914431404e-05,3.120937231035736e-05,1.6786668412735315e-05,4.262206146847814e-05,5.305284492629813e-05,1.0680467038537038e-05,2.730630654190436e-05,4.64980172831224e-05,2.2739948756172387e-05,5.139772328964976e-05,7.428430895292275e-06,1.0324033703818883e-05,2.4147717673528788e-05,2.6504070257766665e-05,5.333328074826441e-05,1.1545123836131943e-05,1.6713170977407793e-05,8.826516755013888e-05,1.5836946039655287e-05,3.0097338567848853e-05,2.8378322370961114e-05,3.61070391348858e-05,6.767513122664983e-05,3.5535433373270766e-05,5.5580348698256996e-05,3.1724340436925385e-05,2.0049968853175385e-05
['uridine'],9.220324245856626e-05,9.590885095063036e-05,9.276028647671053e-05,0.00011165563602234227,8.691642816989508e-05,5.630126481185867e-05,7.018061143503305e-05,8.423423849615403e-05,7.840803444623624e-05,0.00017697802438588624,8.331995288839226e-05,7.629496100851998e-05,7.843005322452786e-05,7.327300268142553e-05,0.00011456230355401979,7.314452166489032e-05,8.107180620782574e-05,0.00011158262403447933,6.498404037571208e-05,5.6024067749831364e-05,5.889449959150709e-05,7.070055274914124e-05,8.772523611908329e-05,0.00018504800979762587,7.359143055592383e-05,7.97280008771729e-05,9.7151720951836e-05,5.500183477875575e-05,7.732735011235895e-05,7.656969320764063e-05,0.00011584184663432645,3.409520216472665e-05,5.96913282915857e-05,0.00015001985874738265,0.0001750798054728408,0.0001886373373239098,0.0005087168136090269,0.0001316368585324979,0.00015993540635369035,4.5985524589904564e-05,7.128071965941037e-05,0.00014233052570346348,0.00011010694139239399,6.761732463562566e-05,9.868332040884208e-05,9.074114295063812e-05,6.519853709703592e-05,5.934084600400957e-05,0.00011800877381970115,0.00012910384930492805,0.00013973675470299192,0.00011639787130432462,3.600300486502433e-05,8.142344076814718e-05,7.222719699475341e-05,8.795253003592936e-05
['uridine'],9.220324245856626e-05,9.590885095063036e-05,9.276028647671053e-05,0.00011165563602234227,8.691642816989508e-05,5.630126481185867e-05,7.018061143503305e-05,8.423423849615403e-05,7.840803444623624e-05,0.00017697802438588624,8.331995288839226e-05,7.629496100851998e-05,7.843005322452786e-05,7.327300268142553e-05,0.00011456230355401979,7.314452166489032e-05,8.107180620782574e-05,0.00011158262403447933,6.498404037571208e-05,5.6024067749831364e-05,5.889449959150709e-05,7.070055274914124e-05,8.772523611908329e-05,0.00018504800979762587,7.359143055592383e-05,7.97280008771729e-05,9.7151720951836e-05,5.500183477875575e-05,7.732735011235895e-05,7.656969320764063e-05,0.00011584184663432645,3.409520216472665e-05,5.96913282915857e-05,0.00015001985874738265,0.0001750798054728408,0.0001886373373239098,0.0005087168136090269,0.0001316368585324979,0.00015993540635369035,4.5985524589904564e-05,7.128071965941037e-05,0.00014233052570346348,0.00011010694139239399,6.761732463562566e-05,9.868332040884208e-05,9.074114295063812e-05,6.519853709703592e-05,5.934084600400957e-05,0.00011800877381970115,0.00012910384930492805,0.00013973675470299192,0.00011639787130432462,3.600300486502433e-05,8.142344076814718e-05,7.222719699475341e-05,8.795253003592936e-05
['uric acid'],0.00012317609271811567,2.6813227147488057e-05,0.00020115832239777073,6.03810052258956e-05,1.967205338339301e-05,8.33760768710646e-06,4.100343226524071e-05,8.740559182796515e-06,0.0008649009338146368,0.0009428293561033821,1.685027502519315e-05,0.00022942470586288438,3.476172149532547e-05,0.0005072596435631667,3.508366625529488e-05,0.00010914234908111907,1.9669880850423296e-05,5.121110266476885e-05,2.4116884080055092e-05,1.5806163314999444e-05,6.258131417267688e-05,3.372360821367568e-05,1.9521953953260788e-05,7.17772934925818e-05,9.687760785743596e-06,7.84209844693504e-06,2.9084742197377174e-05,1.6993254255228008e-05,1.0582433055454792e-05,0.00012045720029006878,6.792628091077779e-05,7.219137193041612e-06,3.986235964677812e-06,3.534160553779311e-05,8.284848263538076e-06,2.33670360899575e-05,0.002914232056388185,1.1369974378086194e-05,4.094873558790777e-05,6.897828688485684e-06,1.0862678940539869e-05,2.8994887279529092e-05,4.388937679340782e-05,0.0005466893160526443,1.4477218778641644e-05,0.00013213030458578934,0.00018743598691313936,3.940155852034719e-05,9.275761688565847e-05,5.360349781181544e-05,0.00010254064014176385,0.00023472452577867766,0.00012241021654108271,3.256937630725888e-05,0.00019686474271133147,3.5911721990354135e-05
['uric acid'],0.00012317609271811567,2.6813227147488057e-05,0.00020115832239777073,6.03810052258956e-05,1.967205338339301e-05,8.33760768710646e-06,4.100343226524071e-05,8.740559182796515e-06,0.0008649009338146368,0.0009428293561033821,1.685027502519315e-05,0.00022942470586288438,3.476172149532547e-05,0.0005072596435631667,3.508366625529488e-05,0.00010914234908111907,1.9669880850423296e-05,5.121110266476885e-05,2.4116884080055092e-05,1.5806163314999444e-05,6.258131417267688e-05,3.372360821367568e-05,1.9521953953260788e-05,7.17772934925818e-05,9.687760785743596e-06,7.84209844693504e-06,2.9084742197377174e-05,1.6993254255228008e-05,1.0582433055454792e-05,0.00012045720029006878,6.792628091077779e-05,7.219137193041612e-06,3.986235964677812e-06,3.534160553779311e-05,8.284848263538076e-06,2.33670360899575e-05,0.002914232056388185,1.1369974378086194e-05,4.094873558790777e-05,6.897828688485684e-06,1.0862678940539869e-05,2.8994887279529092e-05,4.388937679340782e-05,0.0005466893160526443,1.4477218778641644e-05,0.00013213030458578934,0.00018743598691313936,3.940155852034719e-05,9.275761688565847e-05,5.360349781181544e-05,0.00010254064014176385,0.00023472452577867766,0.00012241021654108271,3.256937630725888e-05,0.00019686474271133147,3.5911721990354135e-05
['urea'],0.0011246077408328772,0.006765355344565881,0.0012400024502576361,0.001559076933849076,0.0011431543713705352,0.0010032024733195835,0.0010735993412269447,0.0015785604584293033,0.0010641222947093932,0.001365697978854778,0.0016862976237523699,0.06813922761174955,0.0010099058341888213,0.001022411724915157,0.0011069644933394583,0.0010465219454436074,0.0016671553066737149,0.0004165809458675831,0.0016465254494655794,0.0019499536809604314,0.0008186619044341114,0.001429960337926234,0.001493388291867587,0.002145363638748049,0.000681609518035483,0.00103405105803496,0.001053735868804677,0.0005833009936957259,0.0006129496403334494,0.00079221619167515,0.0006301539438547156,0.0006612903623939202,0.00047425986861807817,0.0039026190316515893,0.00030933427432174097,0.0009378149541850759,0.0536646800810412,0.0008161877297096874,0.0010649495303586222,0.00027449820832127643,0.0006052576976621471,0.0010009845888172993,0.0015477183921263678,0.0011225959946021638,0.0012234166147621723,0.0005090954384636572,0.008514803412190153,0.0008592020242959971,0.011718322252734574,0.0014922267846730387,0.0013910844195702524,0.0011214616231647932,0.02847332707612331,0.0007735226872973983,0.00046882491045691923,0.0007357001904525155
['urea'],0.0011246077408328772,0.006765355344565881,0.0012400024502576361,0.001559076933849076,0.0011431543713705352,0.0010032024733195835,0.0010735993412269447,0.0015785604584293033,0.0010641222947093932,0.001365697978854778,0.0016862976237523699,0.06813922761174955,0.0010099058341888213,0.001022411724915157,0.0011069644933394583,0.0010465219454436074,0.0016671553066737149,0.0004165809458675831,0.0016465254494655794,0.0019499536809604314,0.0008186619044341114,0.001429960337926234,0.001493388291867587,0.002145363638748049,0.000681609518035483,0.00103405105803496,0.001053735868804677,0.0005833009936957259,0.0006129496403334494,0.00079221619167515,0.0006301539438547156,0.0006612903623939202,0.00047425986861807817,0.0039026190316515893,0.00030933427432174097,0.0009378149541850759,0.0536646800810412,0.0008161877297096874,0.0010649495303586222,0.00027449820832127643,0.0006052576976621471,0.0010009845888172993,0.0015477183921263678,0.0011225959946021638,0.0012234166147621723,0.0005090954384636572,0.008514803412190153,0.0008592020242959971,0.011718322252734574,0.0014922267846730387,0.0013910844195702524,0.0011214616231647932,0.02847332707612331,0.0007735226872973983,0.00046882491045691923,0.0007357001904525155
['uracil'],0.007418677180066161,0.015332267358018915,0.019365131415599174,0.0038273845608746025,0.005503824397082562,0.01723652464011586,0.013718367267704817,0.00443602716047239,0.016623523998908485,0.010975797833788981,0.0071833823204133715,0.009956132529720307,0.013904948013962241,0.027480104255634415,0.0006966019894623598,0.027862605636869157,0.02123700329457391,0.029786104703071067,0.022739503056922926,0.01244533393413848,0.04258998750796616,0.014827437360056152,0.0008133323769388061,0.00618098320561938,0.0009656653296982035,0.0005250184370499331,0.0019123869145720208,0.0019185283502352096,0.0008652650798985071,0.00286183897247289,0.008250381154785972,0.0016506600680667918,0.001013934891528305,0.002525186021309044,0.0015943841122107675,0.0029440674895868293,0.014492683743192973,0.0017372536713551698,0.0037660599187710948,0.0007403669458974634,0.006725344877285981,0.004563213597445159,0.01575654193510599,0.008710113151211335,0.008222877010334546,0.026789550510038247,0.00735543062917824,0.02092661612561655,0.013269270417013385,0.020597319209019534,0.008500066152535773,0.002107069823049323,0.006274902933631163,0.005724687412180505,0.005221391855911933,0.0024587499582080677
['uracil'],0.007418677180066161,0.015332267358018915,0.019365131415599174,0.0038273845608746025,0.005503824397082562,0.01723652464011586,0.013718367267704817,0.00443602716047239,0.016623523998908485,0.010975797833788981,0.0071833823204133715,0.009956132529720307,0.013904948013962241,0.027480104255634415,0.0006966019894623598,0.027862605636869157,0.02123700329457391,0.029786104703071067,0.022739503056922926,0.01244533393413848,0.04258998750796616,0.014827437360056152,0.0008133323769388061,0.00618098320561938,0.0009656653296982035,0.0005250184370499331,0.0019123869145720208,0.0019185283502352096,0.0008652650798985071,0.00286183897247289,0.008250381154785972,0.0016506600680667918,0.001013934891528305,0.002525186021309044,0.0015943841122107675,0.0029440674895868293,0.014492683743192973,0.0017372536713551698,0.0037660599187710948,0.0007403669458974634,0.006725344877285981,0.004563213597445159,0.01575654193510599,0.008710113151211335,0.008222877010334546,0.026789550510038247,0.00735543062917824,0.02092661612561655,0.013269270417013385,0.020597319209019534,0.008500066152535773,0.002107069823049323,0.006274902933631163,0.005724687412180505,0.005221391855911933,0.0024587499582080677
['UDP-glucuronic acid'],0.006585915233826729,0.00768405213368975,0.008252111462462613,0.003531632490440698,0.0011172402241251041,0.004262400213718167,0.004107162744732395,0.01136984314511173,0.0014619154824857422,0.0016448597435110865,0.008356127592267268,0.002894530053733614,0.002625288220393237,0.0026078173454330755,0.0018709071692160097,0.004784168706958422,0.008970174492328172,0.00647074528900495,0.008322429753865993,0.005091779887890238,0.0026499688804961907,0.009431898094867198,1.5073913812011495e-05,0.00011607310433812975,1.88422503355747e-05,0.00019796271592327041,2.2746873002127818e-05,1.1965664238888361e-05,0.0001184476614135547,2.726628099589154e-05,2.221372970325436e-05,2.2353232031466195e-05,5.7953738255700495e-05,9.389383073084165e-05,0.00015960810088430584,3.831835803257399e-05,0.00013610913871381423,5.586970168542354e-05,7.709658493447463e-05,0.0013905315166378063,0.0029120059239197663,0.0018469478805990614,0.0030713189325390767,0.0020655283982314787,0.004199034841574751,0.0009628886567298185,0.002161751254674646,0.003408854933391103,0.004771958536151561,0.005059574599015246,0.004471241050364559,0.0034190616793577946,0.000778506533769682,0.0038922174761973666,0.0034353549473136323,0.002333459930618892
['UDP-glucuronic acid'],0.006585915233826729,0.00768405213368975,0.008252111462462613,0.003531632490440698,0.0011172402241251041,0.004262400213718167,0.004107162744732395,0.01136984314511173,0.0014619154824857422,0.0016448597435110865,0.008356127592267268,0.002894530053733614,0.002625288220393237,0.0026078173454330755,0.0018709071692160097,0.004784168706958422,0.008970174492328172,0.00647074528900495,0.008322429753865993,0.005091779887890238,0.0026499688804961907,0.009431898094867198,1.5073913812011495e-05,0.00011607310433812975,1.88422503355747e-05,0.00019796271592327041,2.2746873002127818e-05,1.1965664238888361e-05,0.0001184476614135547,2.726628099589154e-05,2.221372970325436e-05,2.2353232031466195e-05,5.7953738255700495e-05,9.389383073084165e-05,0.00015960810088430584,3.831835803257399e-05,0.00013610913871381423,5.586970168542354e-05,7.709658493447463e-05,0.0013905315166378063,0.0029120059239197663,0.0018469478805990614,0.0030713189325390767,0.0020655283982314787,0.004199034841574751,0.0009628886567298185,0.002161751254674646,0.003408854933391103,0.004771958536151561,0.005059574599015246,0.004471241050364559,0.0034190616793577946,0.000778506533769682,0.0038922174761973666,0.0034353549473136323,0.002333459930618892
['tyrosol'],4.735341078942658e-05,0.00014798838829478984,0.00012510199555479734,0.00010140070986305294,4.369465703426717e-05,5.925977076534806e-05,6.646872177733757e-05,9.575940060444323e-05,7.228385660783199e-05,0.00013009991673605328,0.00014267695184648472,0.00013531559122265807,8.595311235411322e-05,0.00013728944252410714,9.677106047669016e-05,0.00014418278747032045,0.00019155983062439264,0.00012938000894693733,0.0002038972926768294,0.00025210830487424116,8.545847131737145e-05,0.0001237061298944009,8.319482486410716e-05,0.0002607124866909394,8.550115482463615e-05,2.583870898541417e-05,5.869040515052827e-05,7.189453723365696e-05,5.7674260152228614e-05,5.808091362823472e-05,0.00010996714125825919,5.575261374385149e-05,3.107219828877064e-05,5.9765323781302314e-05,5.0507629172894776e-05,0.00012131162414518167,0.00022919424994152096,6.096658675146218e-05,0.0001095731683317808,7.976719842325753e-05,0.0001369954385393706,9.852973853651527e-05,0.00013695190001360462,6.372167630270895e-05,0.00010124890348353807,6.877776119498704e-05,0.00015275758330677368,0.00012020814463834736,0.00015958391099393305,0.00014662133224996576,0.00011762014604496441,1.0734097641897371e-05,8.687478316781196e-05,0.0001385083530458156,8.83935732174058e-05,0.00011789381685667126
